record_type,source_file,source_sr_no,state,constituency,mp_name,house,ida,work_id,work_category,work_type,work_description,recommended_date,sanction_date,completion_date,expenditure_date,consent_date,recommended_amount,sanction_amount,amount_disbursed,fund_disbursed_amount,consent_amount,allocated_amount,work_status,payment_status,vendor_name,calamity_type,calamity_name,image_marker
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6942,Kerala,Sitting Rajya Sabha,Shri Kerala Nominee RS,Rajya Sabha,KERALA DISTRICT MAGISTRATE IDA,WS/MP888/2025-2026/101356,,Supply of Ambulance to Sub-District Hospital,Supply of Ambulance to Sub-District Hospital at Sitting Rajya Sabha village ward 17,,,,2026-01-19,,,,,182700.0,,,,Payment In-Progress,NATIONAL INFRA PROJECTS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6943,Kerala,Sitting Rajya Sabha,Shri Kerala Nominee RS,Rajya Sabha,KERALA DISTRICT MAGISTRATE IDA,WS/MP888/2025-2026/101356,,Supply of Ambulance to Sub-District Hospital,Supply of Ambulance to Sub-District Hospital at Sitting Rajya Sabha village ward 17,,,,2026-08-25,,,,,182700.0,,,,Payment In-Progress,NATIONAL INFRA PROJECTS,,,
Works Recommended,mplads_synthetic_feed.csv,6944,Kerala,Sitting Rajya Sabha,Shri Kerala Nominee RS,Rajya Sabha,KERALA DISTRICT MAGISTRATE IDA,WS/MP654/2025-2026/101357,Trust and Society,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Sitting Rajya Sabha village ward 5,2025-05-24,,,,,516000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,6945,Kerala,Sitting Rajya Sabha,Shri Kerala Nominee RS,Rajya Sabha,KERALA DISTRICT MAGISTRATE IDA,WS/MP654/2025-2026/101357,Trust and Society,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Sitting Rajya Sabha village ward 5,,2025-06-14,,,,,516000.0,,,,,Work in Progress,,,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6946,Kerala,Sitting Rajya Sabha,Shri Kerala Nominee RS,Rajya Sabha,KERALA DISTRICT MAGISTRATE IDA,WS/MP654/2025-2026/101357,,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Sitting Rajya Sabha village ward 5,,,,2025-09-18,,,,,245100.0,,,,Payment In-Progress,SHREE GANESH TRADERS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6947,Kerala,Sitting Rajya Sabha,Shri Kerala Nominee RS,Rajya Sabha,KERALA DISTRICT MAGISTRATE IDA,WS/MP654/2025-2026/101357,,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Sitting Rajya Sabha village ward 5,,,,2026-04-26,,,,,245100.0,,,,Payment In-Progress,SHREE GANESH TRADERS,,,
Works Recommended,mplads_synthetic_feed.csv,6948,Kerala,Sitting Rajya Sabha,Shri Kerala Nominee RS,Rajya Sabha,KERALA DISTRICT MAGISTRATE IDA,WS/MP882/2025-2026/101358,Trust and Society,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Sitting Rajya Sabha village ward 17,2025-08-11,,,,,265000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,6949,Kerala,Sitting Rajya Sabha,Shri Kerala Nominee RS,Rajya Sabha,KERALA DISTRICT MAGISTRATE IDA,WS/MP882/2025-2026/101358,Trust and Society,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Sitting Rajya Sabha village ward 17,,2025-08-27,,,,,265000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,6950,Kerala,Sitting Rajya Sabha,Shri Kerala Nominee RS,Rajya Sabha,KERALA DISTRICT MAGISTRATE IDA,WS/MP882/2025-2026/101358,Trust and Society,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Sitting Rajya Sabha village ward 17,,,2026-06-05,,,,,196700.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6951,Kerala,Sitting Rajya Sabha,Shri Kerala Nominee RS,Rajya Sabha,KERALA DISTRICT MAGISTRATE IDA,WS/MP882/2025-2026/101358,,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Sitting Rajya Sabha village ward 17,,,,2026-02-09,,,,,196700.0,,,,Payment Released,SHREE GANESH TRADERS,,,
MP Allocated Limit,mplads_synthetic_feed.csv,6952,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,,,,,,2024-04-01,,,,,,,,,,50000000.0,,,,,,
Works Recommended,mplads_synthetic_feed.csv,6953,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP882/2025-2026/101359,Trust and Society,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Sitting Rajya Sabha village ward 20,2024-05-19,,,,,384000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,6954,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP882/2025-2026/101359,Trust and Society,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Sitting Rajya Sabha village ward 20,,2024-05-30,,,,,384000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,6955,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP882/2025-2026/101359,Trust and Society,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Sitting Rajya Sabha village ward 20,,,2024-12-17,,,,,335700.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6956,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP882/2025-2026/101359,,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Sitting Rajya Sabha village ward 20,,,,2024-09-04,,,,,167800.0,,,,Payment Released,A TO Z ASSOCIATES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6957,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP882/2025-2026/101359,,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Sitting Rajya Sabha village ward 20,,,,2024-11-02,,,,,167900.0,,,,Payment Released,A TO Z ASSOCIATES,,,
Works Recommended,mplads_synthetic_feed.csv,6958,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP122/2025-2026/101360,Trust and Society,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Sitting Rajya Sabha village ward 12,2025-09-01,,,,,442000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,6959,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP122/2025-2026/101360,Trust and Society,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Sitting Rajya Sabha village ward 12,,2025-10-10,,,,,442000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,6960,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP122/2025-2026/101360,Trust and Society,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Sitting Rajya Sabha village ward 12,,,2026-04-30,,,,,394900.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6961,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP122/2025-2026/101360,,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Sitting Rajya Sabha village ward 12,,,,2025-11-14,,,,,197400.0,,,,Payment Released,SHREE GANESH TRADERS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6962,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP122/2025-2026/101360,,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Sitting Rajya Sabha village ward 12,,,,2026-01-28,,,,,197500.0,,,,Payment Released,SHREE GANESH TRADERS,,,
Works Recommended,mplads_synthetic_feed.csv,6963,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP921/2025-2026/101361,Repair and Renovation,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Sitting Rajya Sabha village ward 17,2024-11-05,,,,,852000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,6964,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP921/2025-2026/101361,Repair and Renovation,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Sitting Rajya Sabha village ward 17,,2024-11-22,,,,,852000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,6965,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP921/2025-2026/101361,Repair and Renovation,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Sitting Rajya Sabha village ward 17,,,2025-07-10,,,,,845700.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6966,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP921/2025-2026/101361,,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Sitting Rajya Sabha village ward 17,,,,2025-01-12,,,,,422800.0,,,,Payment Released,JAI HO CONTRACTORS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6967,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP921/2025-2026/101361,,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Sitting Rajya Sabha village ward 17,,,,2025-06-18,,,,,422900.0,,,,Payment Released,JAI HO CONTRACTORS,,,
Works Recommended,mplads_synthetic_feed.csv,6968,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP489/2025-2026/101362,Repair and Renovation,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Sitting Rajya Sabha village ward 17,2024-01-29,,,,,526000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,6969,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP489/2025-2026/101362,Repair and Renovation,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Sitting Rajya Sabha village ward 17,,2024-02-24,,,,,526000.0,,,,,Work in Progress,,,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6970,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP489/2025-2026/101362,,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Sitting Rajya Sabha village ward 17,,,,2025-05-17,,,,,249800.0,,,,Payment In-Progress,BHARAT WORKS & CO,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6971,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP489/2025-2026/101362,,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Sitting Rajya Sabha village ward 17,,,,2025-06-03,,,,,249900.0,,,,Payment In-Progress,BHARAT WORKS & CO,,,
Works Recommended,mplads_synthetic_feed.csv,6972,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP221/2025-2026/101363,Electrification & Solar Power,Supply & Installation of Solar Street Lights,Supply & Installation of Solar Street Lights at Sitting Rajya Sabha village ward 10,2024-06-16,,,,,1466000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,6973,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP221/2025-2026/101363,Electrification & Solar Power,Supply & Installation of Solar Street Lights,Supply & Installation of Solar Street Lights at Sitting Rajya Sabha village ward 10,,2024-07-21,,,,,1466000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,6974,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP221/2025-2026/101363,Electrification & Solar Power,Supply & Installation of Solar Street Lights,Supply & Installation of Solar Street Lights at Sitting Rajya Sabha village ward 10,,,2025-01-08,,,,,1345000.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6975,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP221/2025-2026/101363,,Supply & Installation of Solar Street Lights,Supply & Installation of Solar Street Lights at Sitting Rajya Sabha village ward 10,,,,2024-09-12,,,,,448300.0,,,,Payment Released,NEW TECH SOLAR SOLUTIONS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6976,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP221/2025-2026/101363,,Supply & Installation of Solar Street Lights,Supply & Installation of Solar Street Lights at Sitting Rajya Sabha village ward 10,,,,2024-10-20,,,,,448300.0,,,,Payment Released,NEW TECH SOLAR SOLUTIONS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6977,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP221/2025-2026/101363,,Supply & Installation of Solar Street Lights,Supply & Installation of Solar Street Lights at Sitting Rajya Sabha village ward 10,,,,2024-11-23,,,,,448400.0,,,,Payment Released,NEW TECH SOLAR SOLUTIONS,,,
Works Recommended,mplads_synthetic_feed.csv,6978,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP467/2025-2026/101364,Public Health & Community Centers,Community Health Sub-Center Ward Expansion,Community Health Sub-Center Ward Expansion at Sitting Rajya Sabha village ward 2,2024-01-01,,,,,1921000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,6979,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP467/2025-2026/101364,Public Health & Community Centers,Community Health Sub-Center Ward Expansion,Community Health Sub-Center Ward Expansion at Sitting Rajya Sabha village ward 2,,2024-02-15,,,,,1921000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,6980,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP467/2025-2026/101364,Public Health & Community Centers,Community Health Sub-Center Ward Expansion,Community Health Sub-Center Ward Expansion at Sitting Rajya Sabha village ward 2,,,2024-10-30,,,,,1694900.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6981,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP467/2025-2026/101364,,Community Health Sub-Center Ward Expansion,Community Health Sub-Center Ward Expansion at Sitting Rajya Sabha village ward 2,,,,2024-05-04,,,,,565000.0,,,,Payment Released,NATIONAL INFRA PROJECTS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6982,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP467/2025-2026/101364,,Community Health Sub-Center Ward Expansion,Community Health Sub-Center Ward Expansion at Sitting Rajya Sabha village ward 2,,,,2024-07-26,,,,,565000.0,,,,Payment Released,NATIONAL INFRA PROJECTS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6983,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP467/2025-2026/101364,,Community Health Sub-Center Ward Expansion,Community Health Sub-Center Ward Expansion at Sitting Rajya Sabha village ward 2,,,,2024-10-04,,,,,564900.0,,,,Payment Released,NATIONAL INFRA PROJECTS,,,
Works Recommended,mplads_synthetic_feed.csv,6984,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP666/2025-2026/101365,Public Health & Community Centers,Supply of Ambulance to Sub-District Hospital,Supply of Ambulance to Sub-District Hospital at Sitting Rajya Sabha village ward 1,2024-08-30,,,,,1493000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,6985,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP666/2025-2026/101365,Public Health & Community Centers,Supply of Ambulance to Sub-District Hospital,Supply of Ambulance to Sub-District Hospital at Sitting Rajya Sabha village ward 1,,2024-09-09,,,,,1493000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,6986,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP666/2025-2026/101365,Public Health & Community Centers,Supply of Ambulance to Sub-District Hospital,Supply of Ambulance to Sub-District Hospital at Sitting Rajya Sabha village ward 1,,,2025-02-02,,,,,1469100.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6987,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP666/2025-2026/101365,,Supply of Ambulance to Sub-District Hospital,Supply of Ambulance to Sub-District Hospital at Sitting Rajya Sabha village ward 1,,,,2024-10-22,,,,,489700.0,,,,Payment Released,NATIONAL INFRA PROJECTS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6988,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP666/2025-2026/101365,,Supply of Ambulance to Sub-District Hospital,Supply of Ambulance to Sub-District Hospital at Sitting Rajya Sabha village ward 1,,,,2024-11-18,,,,,489700.0,,,,Payment Released,NATIONAL INFRA PROJECTS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6989,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP666/2025-2026/101365,,Supply of Ambulance to Sub-District Hospital,Supply of Ambulance to Sub-District Hospital at Sitting Rajya Sabha village ward 1,,,,2025-01-30,,,,,489700.0,,,,Payment Released,NATIONAL INFRA PROJECTS,,,
Works Recommended,mplads_synthetic_feed.csv,6990,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP204/2025-2026/101366,Trust and Society,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Sitting Rajya Sabha village ward 12,2025-09-02,,,,,458000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,6991,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP204/2025-2026/101366,Trust and Society,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Sitting Rajya Sabha village ward 12,,2025-10-04,,,,,458000.0,,,,,Work in Progress,,,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6992,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP204/2025-2026/101366,,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Sitting Rajya Sabha village ward 12,,,,2025-12-17,,,,,217600.0,,,,Payment In-Progress,SHREE GANESH TRADERS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6993,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP204/2025-2026/101366,,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Sitting Rajya Sabha village ward 12,,,,2026-04-12,,,,,217500.0,,,,Payment In-Progress,SHREE GANESH TRADERS,,,
